sampno,locno,perno,loctype,city
70032400,2000029,-1,100,CHICAGO
70032400,2000030,-1,100,CHICAGO
70032400,2000031,-1,100,CHICAGO
70032400,2000033,-1,100,CHICAGO
70032400,2000034,-1,100,CHICAGO
70032400,2000037,-1,100,CHICAGO
70032400,2000038,-1,100,CHICAGO
70032400,2000043,-1,100,CHICAGO
70032400,2000044,-1,100,CHICAGO
70032400,2000049,-1,100,CHICAGO
70032400,2000050,-1,100,CHICAGO
70032400,2000051,-1,100,CHICAGO
70032400,2000052,-1,100,CHICAGO
70032400,2000056,-1,100,CHICAGO
70032400,2000057,-1,100,CHICAGO
70032400,2000058,-1,100,CHICAGO
70032400,3000001,-1,100,CHICAGO
70032400,3000002,-1,100,CHICAGO
70032400,3000003,-1,100,CHICAGO
70032400,3000004,-1,100,CHICAGO
70032400,3000005,-1,100,CHICAGO
70032400,3000006,-1,100,OAK PARK
70032400,3000007,-1,100,CHICAGO
70032400,3000008,-1,100,CHICAGO
70032400,3000009,-1,100,CHICAGO
70032400,3000010,-1,100,CHICAGO
70032400,3000011,-1,100,CHICAGO
70032400,3000013,-1,100,CHICAGO
70032400,3000014,-1,100,CHICAGO
70032400,3000015,-1,100,CHICAGO
70032400,3000016,-1,100,CHICAGO
70032400,3000017,-1,100,CHICAGO
70032400,3000018,-1,100,CHICAGO
70032400,3000020,-1,100,CHICAGO
70032400,3000021,-1,100,CHICAGO
70032400,3000022,-1,100,CHICAGO
70032400,3000023,-1,100,CHICAGO
70032400,3000024,-1,100,CHICAGO
70032400,3000025,-1,100,ORLAND PARK
70032405,10000,-1,1,CHICAGO
70032405,2000001,-1,100,CHICAGO
70032405,2000002,-1,100,CHICAGO
70032405,2000003,-1,100,CHICAGO
70032405,2000004,-1,100,CHICAGO
70032405,2000006,-1,100,CHICAGO
70032405,2000007,-1,100,CHICAGO
70032405,2000008,-1,100,CHICAGO
70032405,2000009,-1,100,CHICAGO
70032405,2000010,-1,100,CHICAGO
70032405,2000011,-1,100,CHICAGO
70032405,2000012,-1,100,CHICAGO
70032405,3000002,-1,100,CHICAGO
70032405,3000003,-1,100,GREENBRAE
70032405,3000004,-1,100,LARKSPUR
70032405,3000005,-1,100,KENTFIELD
70032426,10000,-1,1,CHICAGO
70032426,1000000,-1,97,CHICAGO
70032426,1000003,-1,97,CHICAGO
70032429,10000,-1,1,CHICAGO
70032429,10002,1,2,CHICAGO
70032429,10450,1,4,CHICAGO
70032429,10451,1,4,CHICAGO
70032429,3000001,-1,100,CHICAGO
70032429,3000002,-1,100,CHICAGO
70032430,10000,-1,1,CHICAGO
70032430,10003,1,3,CHICAGO
70032430,20002,2,2,BRIDGEVIEW
70032430,40003,4,3,CHICAGO
70032430,50003,5,3,CHICAGO
70032430,60003,6,3,CHICAGO
70032432,10000,-1,1,CHICAGO
70032432,20002,2,2,RIVER GROVE
70032432,20003,2,3,SAINT JOSEPH
70032432,30002,3,2,RIVER GROVE
70032432,30003,3,3,CROWN POINT
70032432,40003,4,3,CHICAGO
70032432,50003,5,3,CHICAGO
70032432,60003,6,3,CHICAGO
70032432,2000001,-1,100,CHICAGO
70032434,10000,-1,1,NAPERVILLE
70032434,20002,2,2,ROSEMONT
70032434,30003,3,3,NAPERVILLE
70032434,40003,4,3,NAPERVILLE
70032434,2000003,-1,100,NAPERVILLE
70032434,2000010,-1,100,NAPERVILLE
70032434,2000013,-1,100,DES PLAINES
70032434,2000071,-1,100,GLENDALE HEIG
70032434,2000075,-1,100,GLENDALE HEIG
70032434,2000086,-1,100,NAPERVILLE
70032434,2000090,-1,100,GLENDALE HEIG
70032434,2000094,-1,100,NAPERVILLE
70032434,2000095,-1,100,NAPERVILLE
70032434,2000097,-1,100,WARRENVILLE
70032434,2000098,-1,100,DOWNERS GROVE
70032434,2000105,-1,100,BOLINGBROOK
70032434,2000106,-1,100,DOWNERS GROVE
70032434,2000107,-1,100,LISLE
70032434,2000111,-1,100,BOLINGBROOK
70032434,2000120,-1,100,WARRENVILLE
70032434,2000121,-1,100,AURORA
70032434,2000122,-1,100,NAPERVILLE
70032434,2000123,-1,100,NAPERVILLE
70032434,3000004,-1,100,ELMHURST
70032434,3000005,-1,100,NAPERVILLE
70032434,3000010,-1,100,GLEN ELLYN
70032434,3000011,-1,100,OAK BROOK
70032434,3000012,-1,100,ROSEMONT
70032434,3000014,-1,100,NAPERVILLE
70032434,3000016,-1,100,NAPERVILLE
70032434,3000018,-1,100,OAK LAWN
70032434,3000020,-1,100,LOMBARD
70032434,3000022,-1,100,ROSEMONT
70032434,3000024,-1,100,NAPERVILLE
70032434,3000025,-1,100,CHICAGO
70032434,3000026,-1,100,CHICAGO
70032434,3000028,-1,100,TINLEY PARK
70032434,3000034,-1,100,SCHILLER PARK
70032434,3000035,-1,100,NAPERVILLE
70032434,3000036,-1,100,CHICAGO
70032434,3000037,-1,100,OAK LAWN
70032434,3000039,-1,100,WHEATON
70032434,3000040,-1,100,GLEN ELLYN
70032434,3000043,-1,100,NAPERVILLE
70032434,3000044,-1,100,FRANKLIN PARK
70032434,3000046,-1,100,NAPERVILLE
70032434,3000048,-1,100,WOODRIDGE
70032434,3000050,-1,100,NAPERVILLE
70032434,3000052,-1,100,CHICAGO
70032434,3000054,-1,100,ROSEMONT
70032434,3000056,-1,100,WARRENVILLE
70032434,3000058,-1,100,TINLEY PARK
70032434,3000059,-1,100,DOWNERS GROVE
70032434,3000064,-1,100,NAPERVILLE
70032437,10000,-1,1,CHICAGO
70032437,10003,1,3,DODGE CITY
70032437,50003,5,3,CHICAGO
70032437,2000001,-1,100,DODGE CITY
70032449,10000,-1,1,CHICAGO
70032449,10002,1,2,OAK LAWN
70032450,10000,-1,1,CHICAGO
70032450,10002,1,2,CHICAGO
70032450,10450,2,4,CHICAGO
70032450,10451,2,4,CHICAGO
70032450,20002,2,2,CHICAGO
70032450,30003,3,3,CHICAGO
70032452,10000,-1,1,BURBANK
70032452,10002,1,2,BURBANK
70032458,10000,-1,1,SKOKIE
70032458,10002,1,2,CHICAGO
70032458,10450,2,4,SKOKIE
70032458,10451,2,4,CHICAGO
70032458,20002,2,2,CHICAGO
70032458,30003,3,3,MOUNT PROSPEC
70032458,1000001,-1,97,CHICAGO
70032458,1000002,-1,97,SKOKIE
70032458,1000003,-1,97,SKOKIE
70032458,1000004,-1,97,WILMETTE
70032473,10000,-1,1,CHICAGO RIDGE
70032473,10002,1,2,CHICAGO
70032473,1000000,-1,97,CHICAGO
70032473,1000001,-1,97,CHICAGO
70032483,10000,-1,1,PARK FOREST
70032483,10002,1,2,CHICAGO
70032483,10450,1,4,MATTESON
70032483,10451,1,4,CHICAGO
70032483,1000000,-1,97,CHICAGO
70032496,10000,-1,1,OLYMPIA FIELD
70032496,1000000,-1,97,CHICAGO HEIGH
70032496,1000001,-1,97,PARK FOREST
70032496,1000002,-1,97,PARK FOREST
70032496,1000003,-1,97,RICHTON PARK
70032497,10000,-1,1,PARK FOREST
70032497,10002,1,2,FRANKFORT
70032497,2000002,-1,100,TINLEY PARK
70032497,2000004,-1,100,FRANKFORT
70032497,2000007,-1,100,TINLEY PARK
70032497,2000011,-1,100,MATTESON
70032497,2000015,-1,100,MATTESON
70032497,2000017,-1,100,MATTESON
70032497,2000018,-1,100,PARK FOREST
70032505,10000,-1,1,CHICAGO
70032505,1000000,-1,97,CHICAGO
70032505,1000001,-1,97,CHICAGO
70032505,1000002,-1,97,CHICAGO
70032505,1000003,-1,97,CHICAGO
70032505,1000004,-1,97,CHICAGO
70032505,1000005,-1,97,CHICAGO
70032505,1000006,-1,97,CHICAGO
70032505,1000007,-1,97,CHICAGO
70032505,1000008,-1,97,CICERO
70032510,10000,-1,1,CHICAGO
70032515,10000,-1,1,BROOKFIELD
70032515,10002,1,2,STICKNEY
70032515,2000018,-1,100,LYONS
70032515,2000019,-1,100,LYONS
70032518,10000,-1,1,BROOKFIELD
70032518,10002,1,2,CHICAGO
70032518,20002,2,2,SOUTH CHICAGO
70032518,40002,4,2,WESTCHESTER
70032518,40003,4,3,RIVERSIDE
70032518,50003,5,3,RIVERSIDE
70032518,2000018,-1,100,BROOKFIELD
70032518,2000020,-1,100,CHICAGO
70032518,2000026,-1,97,HILLSIDE
70032518,3000002,-1,100,OAK BROOK
70032518,3000003,-1,100,NAPERVILLE
70032518,3000004,-1,100,DARIEN
70032518,3000005,-1,100,AURORA
70032518,3000010,-1,100,RIVER GROVE
70032518,3000014,-1,100,LA GRANGE PAR
70032518,3000026,-1,100,NAPERVILLE
70032518,3000032,-1,100,WESTMONT
70032518,3000037,-1,100,BURR RIDGE
70032518,3000040,-1,100,LYONS
70032518,3000041,-1,100,BROOKFIELD
70032522,10000,-1,1,CHICAGO
70032522,10003,1,3,CHICAGO
70032522,20002,2,2,EVANSTON
70032522,2000003,-1,100,CHICAGO
70032522,2000004,-1,97,CHICAGO
70032522,3000001,-1,100,CHICAGO
70032522,3000004,-1,100,CHICAGO
70032522,3000005,-1,100,EVANSTON
70032522,3000008,-1,100,EVANSTON
70032522,3000009,-1,100,CHICAGO
70032522,3000012,-1,100,EVANSTON
70032522,3000015,-1,100,CHICAGO
70032522,3000016,-1,100,CHICAGO
70032522,3000018,-1,100,EVANSTON
70032523,10000,-1,1,SKOKIE
70032523,10002,1,2,LINCOLNWOOD
70032523,20002,2,2,SKOKIE
70032523,30003,3,3,SKOKIE
70032523,40003,4,3,SKOKIE
70032523,1000000,-1,97,LINCOLNWOOD
70032523,1000001,-1,97,CHICAGO
70032525,10000,-1,1,BROOKFIELD
70032525,20003,2,3,LA GRANGE
70032525,30003,3,3,LA GRANGE PAR
70032525,2000006,-1,100,LYONS
70032525,2000016,-1,100,LYONS
70032525,2000017,-1,100,ROSEMONT
70032525,2000023,-1,100,BERWYN
70032525,2000024,-1,100,LA GRANGE
70032525,2000025,-1,100,BROOKFIELD
70032525,2000026,-1,100,LYONS
70032525,2000027,-1,100,BERWYN
70032528,10000,-1,1,ARLINGTON HEI
70032528,2000002,-1,100,ARLINGTON HEI
70032528,2000004,-1,100,MT PROSPECT
70032528,2000005,-1,100,PROSPECT HEIG
70032528,2000006,-1,100,ARLINGTON HEI
70032528,2000007,-1,100,ARLINGTON HEI
70032528,3000001,-1,100,ARLINGTON HEI
70032530,10000,-1,1,RIVERSIDE
70032530,10002,1,2,RIVERSIDE
70032530,30003,3,3,RIVERSIDE
70032530,40003,4,3,RIVERSIDE
70032530,1000000,-1,97,LYONS
70032530,1000001,-1,97,RIVERSIDE
70032530,1000002,-1,97,RIVERSIDE
70032532,10000,-1,1,CHICAGO
70032532,10002,1,2,CHICAGO
70032532,10003,1,3,CHICAGO
70032532,2000015,-1,100,HOWARD
70032532,2000016,-1,100,EVANSTON
70032532,2000017,-1,100,CHICAGO
70032532,2000023,-1,100,CHICAGO
70032532,2000024,-1,100,CHICAGO
70032532,2000025,-1,100,CHICAGO
70032532,2000026,-1,100,CHICAGO
70032532,2000027,-1,100,CHICAGO
70032532,2000028,-1,100,CHICAGO
70032532,2000029,-1,100,ROSEMONT
70032532,2000030,-1,100,ROSEMONT
70032532,2000031,-1,100,CHICAGO
70032532,2000032,-1,100,CHICAGO
70032532,2000035,-1,100,ROSEMONT
70032532,2000036,-1,100,ROSEMONT
70032532,2000037,-1,100,CHICAGO
70032532,2000043,-1,100,CHICAGO
70032532,2000044,-1,100,CHICAGO
70032532,2000045,-1,100,CHICAGO
70032532,3000001,-1,100,CHICAGO
70032532,3000002,-1,100,CHICAGO
70032532,3000003,-1,100,CHICAGO
70032532,3000004,-1,100,CHICAGO
70032536,10000,-1,1,GLENVIEW
70032536,30003,3,3,HIGHLAND PARK
70032536,2000003,-1,100,CHICAGO
70032536,2000008,-1,100,GLENVIEW
70032536,3000001,-1,100,GLENVIEW
70032536,3000002,-1,100,GLENVIEW
70032540,10000,-1,1,BROOKFIELD
70032540,10002,1,2,CHICAGO
70032540,20002,2,2,CRESTWOOD
70032540,30003,3,3,CRESTWOOD
70032540,2000001,-1,100,MIDLOTHIAN
70032540,2000005,-1,100,CRESTWOOD
70032540,2000007,-1,100,CRESTWOOD
70032540,2000009,-1,100,SCHAUMBURG
70032540,2000010,-1,100,SCHAUMBURG
70032540,2000011,-1,100,SCHAUMBURG
70032540,2000012,-1,100,ELK GROVE VIL
70032540,2000014,-1,100,LA GRANGE
70032540,2000015,-1,100,BROOKFIELD
70032541,10000,-1,1,CHICAGO
70032541,10002,1,2,CHICAGO
70032541,30003,3,3,WEST CHICAGO
70032547,10000,-1,1,CHICAGO
70032547,20002,2,2,CHICAGO
70032547,40002,4,2,LINCOLNWOOD
70032547,40003,4,3,CHICAGO
70032547,50003,5,3,CHICAGO
70032547,2000011,-1,100,CHICAGO
70032547,2000017,-1,100,CHICAGO
70032547,2000021,-1,100,CHICAGO
70032547,2000023,-1,97,SKOKIE
70032547,2000024,-1,97,CHICAGO
70032547,3000001,-1,100,CHICAGO
70032547,3000003,-1,100,CHICAGO
70032547,3000011,-1,100,CHICAGO
70032547,3000017,-1,100,CHICAGO
70032547,3000027,-1,100,CHICAGO
70032547,3000029,-1,100,CHICAGO
70032547,3000030,-1,100,CHICAGO
70032547,3000033,-1,100,CHICAGO
70032547,3000035,-1,100,CHICAGO
70032560,10000,-1,1,BROOKFIELD
70032560,10002,1,2,BROOKFIELD
70032560,20002,2,2,BERWYN
70032560,1000000,-1,97,NORTH RIVERSI
70032560,1000001,-1,97,NORTH RIVERSI
70032560,1000002,-1,97,BERWYN
70032560,1000003,-1,97,BROOKFIELD
70032582,10000,-1,1,DOWNERS GROVE
70032582,10002,1,2,ROMEOVILLE
70032582,20002,2,2,DARIEN
70032582,1000000,-1,97,DOWNERS GROVE
70032584,10000,-1,1,BROOKFIELD
70032584,1000000,-1,97,NORTH RIVERSI
70032592,10000,-1,1,BROOKFIELD
70032592,10002,1,2,CHICAGO
70032592,10450,1,4,FOREST PARK
70032592,10451,1,4,FOREST PARK
70032592,20002,2,2,CHICAGO
70032592,1000000,-1,97,BROADVIEW
70032592,1000001,-1,97,CHICAGO
70032595,10000,-1,1,CHICAGO
70032595,20002,2,2,CHICAGO
70032595,1000000,-1,97,CHICAGO
70032595,1000001,-1,97,CHICAGO
70032595,1000002,-1,97,CHICAGO
70032595,1000003,-1,97,CHICAGO
70032597,10000,-1,1,CHICAGO
70032597,10002,1,2,CHICAGO
70032597,10003,1,3,CHICAGO
70032597,1000000,-1,97,CHICAGO
70032605,10000,-1,1,BROOKFIELD
70032605,10002,1,2,CHICAGO
70032605,3000001,-1,100,NORTH RIVERSI
70032606,10000,-1,1,BERWYN
70032606,10002,1,2,CHICAGO
70032606,10003,1,3,CICERO
70032606,20002,2,2,CICERO
70032606,20003,2,3,CHICAGO
70032606,30003,3,3,BERWYN
70032606,40003,4,3,DEKALB
70032606,3000004,-1,100,CICERO
70032606,3000006,-1,100,CICERO
70032606,3000008,-1,100,BERWYN
70032606,3000009,-1,100,CHICAGO
70032606,3000010,-1,100,CHICAGO
70032610,10000,-1,1,CHICAGO
70032610,10002,1,2,CHICAGO
70032610,10003,1,3,CHICAGO
70032610,10450,1,4,CHICAGO
70032610,10451,1,4,CHICAGO
70032610,1000002,-1,97,CHICAGO
70032610,1000003,-1,97,CHICAGO
70032612,10000,-1,1,BARTLETT
70032612,10002,1,2,CHICAGO
70032612,2000001,-1,100,BARTLETT
70032612,2000003,-1,100,CHICAGO
70032614,10000,-1,1,BROOKFIELD
70032614,20002,2,2,CHICAGO
70032614,30003,3,3,BROOKFIELD
70032614,2000001,-1,100,CHICAGO
70032622,10000,-1,1,CHICAGO
70032622,10002,1,2,CHICAGO
70032622,20002,2,2,CHICAGO
70032622,1000000,-1,97,CHICAGO
70032627,10000,-1,1,GLENVIEW
70032627,20002,2,2,SKOKIE
70032627,1000000,-1,97,GLENVIEW
70032627,1000001,-1,97,GLENVIEW
70032627,1000002,-1,97,MORTON GROVE
70032627,1000003,-1,97,DES PLAINES
70032627,1000004,-1,97,SKOKIE
70032629,10000,-1,1,CHICAGO
70032629,10002,1,2,CHICAGO
70032629,20003,2,3,CHICAGO
70032629,30003,3,3,CHICAGO
70032629,1000000,-1,97,CHICAGO
70032629,1000001,-1,97,CHICAGO
70032633,10000,-1,1,CHICAGO
70032633,10002,1,2,CHICAGO
70032633,2000004,-1,100,CHICAGO
70032633,2000006,-1,100,CHICAGO
70032633,2000007,-1,100,CHICAGO
70032633,2000019,-1,97,CHICAGO
70032633,2000020,-1,97,CHICAGO
70032633,2000021,-1,97,CHICAGO
70032633,2000022,-1,97,BEDFORD PARK
70032633,2000023,-1,97,CHICAGO
70032633,3000001,-1,100,CHICAGO
70032633,3000002,-1,100,CHICAGO
70032633,3000005,-1,100,CHICAGO
70032633,3000006,-1,100,CHICAGO
70032633,3000007,-1,100,CHICAGO
70032633,3000008,-1,100,CHICAGO
70032633,3000009,-1,100,CHICAGO
70032633,3000010,-1,100,CHICAGO
70032633,3000011,-1,100,CHICAGO
70032639,10000,-1,1,SKOKIE
70032639,10003,1,3,DES PLAINES
70032639,1000000,-1,97,GLENVIEW
70032639,1000001,-1,97,SKOKIE
70032639,1000002,-1,97,SKOKIE
70032639,1000003,-1,97,SKOKIE
70032639,1000004,-1,97,SKOKIE
70032639,1000005,-1,97,SKOKIE
70032644,10000,-1,1,BROOKFIELD
70032644,10002,1,2,SUMMIT
70032644,20003,2,3,BROOKFIELD
70032653,10000,-1,1,BROOKFIELD
70032653,10003,1,3,ALSIP
70032653,20002,2,2,BERWYN
70032653,1000000,-1,97,CHICAGO
70032653,1000001,-1,97,BERWYN
70032655,10000,-1,1,EVANSTON
70032655,10002,1,2,EVANSTON
70032655,30003,3,3,EVANSTON
70032655,40003,4,3,EVANSTON
70032655,1000000,-1,97,EVANSTON
70032655,1000001,-1,97,EVANSTON
70032655,1000002,-1,97,EVANSTON
70032655,1000003,-1,97,WINNETKA
70032660,10000,-1,1,BROOKFIELD
70032660,10450,1,4,BROOKFIELD
70032660,10451,2,4,CHICAGO
70032660,20002,2,2,CHICAGO
70032660,20450,2,4,BROOKFIELD
70032660,2000005,-1,100,CHICAGO
70032660,3000005,-1,100,FOREST PARK
70032660,3000007,-1,100,LA GRANGE
70032660,3000008,-1,100,BROADVIEW
70032660,3000011,-1,100,OAK BROOK
70032660,3000012,-1,100,OAK BROOK
70032663,10000,-1,1,CHICAGO
70032663,10002,1,2,OAK PARK
70032663,1000000,-1,97,CHICAGO
70032663,1000002,-1,97,CHICAGO
70032663,1000003,-1,97,OAK LAWN
70032670,10000,-1,1,CHICAGO
70032670,10002,1,2,CHICAGO
70032670,2000007,-1,100,CHICAGO
70032670,2000008,-1,100,CHICAGO
70032670,2000009,-1,97,CHICAGO
70032670,2000010,-1,97,BENSENVILLE
70032670,2000011,-1,97,CHICAGO
70032673,10000,-1,1,EVANSTON
70032673,10002,1,2,CHICAGO
70032673,20003,2,3,EVANSTON
70032673,30003,3,3,EVANSTON
70032673,40003,4,3,EVANSTON
70032673,1000000,-1,97,EVANSTON
70032675,10000,-1,1,PARK FOREST
70032675,10002,1,2,HODGKINS
70032678,10000,-1,1,WILMETTE
70032678,10002,1,2,CHICAGO
70032678,10450,2,4,WILMETTE
70032678,10451,2,4,CHICAGO
70032678,20002,2,2,CHICAGO
70032678,30002,3,2,CHICAGO
70032678,2000031,-1,100,CHICAGO
70032678,2000038,-1,100,CHICAGO
70032678,2000044,-1,100,CHICAGO
70032678,2000057,-1,100,CHICAGO
70032678,2000059,-1,100,HIGHLAND PARK
70032678,2000060,-1,100,WILMETTE
70032678,2000061,-1,100,WILMETTE
70032678,2000062,-1,100,WILMETTE
70032678,2000064,-1,100,CHICAGO
70032678,2000065,-1,100,CHICAGO
70032678,2000066,-1,100,WINNETKA
70032678,2000067,-1,100,WILMETTE
70032678,3000001,-1,100,WILMETTE
70032678,3000002,-1,100,EVANSTON
70032678,3000004,-1,100,EVANSTON
70032678,3000006,-1,100,CHICAGO
70032678,3000010,-1,100,EVANSTON
70032678,3000013,-1,100,CHICAGO
70032679,10000,-1,1,EVANSTON
70032679,10002,1,2,CHICAGO
70032679,20002,2,2,CHICAGO
70032679,30003,3,3,EVANSTON
70032679,40003,4,3,EVANSTON
70032679,1000000,-1,97,CHICAGO
70032679,1000001,-1,97,EVANSTON
70032679,1000002,-1,97,EVANSTON
70032679,1000003,-1,97,SKOKIE
70032683,10000,-1,1,SKOKIE
70032683,10002,1,2,CHICAGO
70032683,20003,2,3,CEDAR RAPIDS
70032683,2000002,-1,100,CHICAGO
70032683,3000001,-1,100,CHICAGO
70032683,3000002,-1,100,CHICAGO
70032684,10000,-1,1,CHICAGO
70032684,10002,1,2,CHICAGO
70032684,20003,2,3,EVANSTON
70032684,2000003,-1,100,CHICAGO
70032684,2000005,-1,100,CHICAGO
70032684,2000007,-1,100,CHICAGO
70032684,2000008,-1,100,EVANSTON
70032684,2000009,-1,100,CHICAGO
70032684,2000010,-1,100,CHICAGO
70032684,2000012,-1,100,CHICAGO
70032684,2000014,-1,100,CHICAGO
70032684,2000018,-1,100,CHICAGO
70032684,2000020,-1,100,CHICAGO
70032684,2000022,-1,100,EAST CHICAGO
70032684,2000024,-1,100,CHICAGO
70032684,2000027,-1,100,HAMMOND
70032684,2000028,-1,100,CHICAGO
70032684,2000036,-1,100,CHICAGO
70032684,2000037,-1,100,CHICAGO
70032684,2000038,-1,100,CHICAGO
70032684,2000041,-1,100,CHICAGO
70032684,2000042,-1,100,CHICAGO
70032684,2000044,-1,100,CHICAGO
70032684,2000046,-1,100,CHICAGO
70032684,2000047,-1,100,CHICAGO
70032684,2000048,-1,100,EVANSTON
70032684,2000050,-1,100,CHICAGO
70032684,2000051,-1,100,CHICAGO
70032684,2000054,-1,100,CHICAGO
70032684,2000057,-1,100,CHICAGO
70032684,2000059,-1,100,CHICAGO
70032684,2000061,-1,100,CHICAGO
70032684,2000065,-1,100,CHICAGO
70032684,2000066,-1,100,CHICAGO
70032684,2000067,-1,100,CHICAGO
70032684,2000068,-1,100,CHICAGO
70032684,2000070,-1,97,CHICAGO
70032684,2000071,-1,97,CHICAGO
70032684,2000072,-1,97,CHICAGO
70032684,2000073,-1,97,EVANSTON
70032687,10000,-1,1,BUFFALO GROVE
70032687,10002,1,2,SCHAUMBURG
70032687,20002,2,2,SCHAUMBURG
70032687,1000000,-1,97,BUFFALO GROVE
70032687,1000001,-1,97,BUFFALO GROVE
70032687,1000002,-1,97,BUFFALO GROVE
70032688,10000,-1,1,PARK FOREST
70032688,10002,1,2,CHICAGO
70032688,20002,2,2,CHICAGO HEIGH
70032688,1000000,-1,97,CHICAGO
70032688,1000001,-1,97,MAYWOOD
70032690,10000,-1,1,EVANSTON
70032690,10002,1,2,CHICAGO
70032690,20002,2,2,EVANSTON
70032690,30003,3,3,EVANSTON
70032690,40003,4,3,EVANSTON
70032690,1000000,-1,97,EVANSTON
70032690,1000001,-1,97,EVANSTON
70032692,10000,-1,1,EVANSTON
70032692,10002,1,2,CHICAGO
70032692,30003,3,3,EVANSTON
70032692,40003,4,3,EVANSTON
70032692,50003,5,3,EVANSTON
70032692,2000001,-1,100,CHICAGO
70032692,2000003,-1,97,CHICAGO
70032699,10000,-1,1,CHICAGO
70032699,10002,1,2,CHICAGO
70032699,10003,1,3,CHICAGO
70032699,20002,2,2,CHICAGO
70032699,1000002,-1,97,CHICAGO
70032701,10000,-1,1,CHICAGO
70032701,10002,1,2,CHICAGO
70032701,40003,4,3,CHICAGO
70032701,1000000,-1,97,CHICAGO
70032701,1000001,-1,97,HAMMOND
70032711,10000,-1,1,CHICAGO
70032711,10002,1,2,CHICAGO
70032711,3000002,-1,100,CHICAGO
70032711,3000009,-1,100,CHICAGO
70032711,3000011,-1,100,CHICAGO
70032712,10000,-1,1,BERWYN
70032712,10002,1,2,CHICAGO
70032712,20003,2,3,ANN ARBOR
70032712,2000002,-1,100,CHICAGO
70032712,2000003,-1,100,CHICAGO
70032713,10000,-1,1,SKOKIE
70032713,10003,1,3,SKOKIE
70032713,2000011,-1,100,CHICAGO
70032713,2000024,-1,100,SKOKIE
70032713,2000026,-1,100,MORTON GROVE
70032713,3000002,-1,100,SKOKIE
70032713,3000004,-1,100,SKOKIE
70032713,3000005,-1,100,CHICAGO
70032713,3000006,-1,100,CHICAGO
70032713,3000010,-1,100,CHICAGO
70032713,3000011,-1,100,SKOKIE
70032713,3000013,-1,100,LINCOLNWOOD
70032713,3000015,-1,100,-9
70032714,10000,-1,1,EVANSTON
70032714,20002,2,2,EVANSTON
70032714,30003,3,3,EVANSTON
70032714,40003,4,3,EVANSTON
70032714,50003,5,3,EVANSTON
70032714,60003,6,3,EVANSTON
70032714,2000001,-1,100,EVANSTON
70032716,10000,-1,1,EVANSTON
70032716,10002,1,2,EVANSTON
70032716,20002,2,2,EVANSTON
70032716,30003,3,3,EVANSTON
70032716,1000000,-1,97,COLUMBUS
70032716,1000001,-1,97,COLUMBUS
70032716,1000002,-1,97,COLUMBUS
70032716,1000003,-1,97,COLUMBUS
70032716,1000004,-1,97,CHICAGO
70032716,1000005,-1,97,EVANSTON
70032724,10000,-1,1,EVANSTON
70032724,10002,1,2,CHICAGO
70032724,20002,2,2,CHICAGO
70032724,30003,3,3,EVANSTON
70032724,40003,4,3,EVANSTON
70032724,1000001,-1,97,EVANSTON
70032724,1000002,-1,97,EVANSTON
70032725,10000,-1,1,EVANSTON
70032725,10002,1,2,EVANSTON
70032725,10003,1,3,CHICAGO
70032725,20002,2,2,CHICAGO
70032725,30003,3,3,EVANSTON
70032725,40003,4,3,EVANSTON
70032725,2000005,-1,100,EVANSTON
70032725,2000008,-1,100,EVANSTON
70032725,2000009,-1,100,EVANSTON
70032725,2000011,-1,100,EVANSTON
70032725,3000002,-1,100,EVANSTON
70032725,3000003,-1,100,EVANSTON
70032725,3000005,-1,100,CHICAGO
70032725,3000006,-1,100,SKOKIE
70032725,3000008,-1,100,EVANSTON
70032725,3000010,-1,100,EVANSTON
70032729,10000,-1,1,SKOKIE
70032729,20002,2,2,NORTHFIELD
70032729,30003,3,3,SKOKIE
70032729,40003,4,3,SKOKIE
70032729,2000001,-1,100,SKOKIE
70032731,10000,-1,1,HUNTLEY
70032731,10002,1,2,CRYSTAL LAKE
70032731,10003,1,3,ELMHURST
70032731,20002,2,2,ST. CHARLES
70032731,30003,3,3,ALGONQUIN
70032738,10000,-1,1,SKOKIE
70032738,10002,1,2,WILMETTE
70032738,20002,2,2,EVANSTON
70032738,2000002,-1,97,PROVIDENCE
70032738,3000010,-1,100,EVANSTON
70032738,3000011,-1,100,CHICAGO
70032738,3000012,-1,100,PARK RIDGE
70032738,3000014,-1,100,WILMETTE
70032738,3000018,-1,100,CHICAGO
70032738,3000022,-1,100,EVANSTON
70032738,3000024,-1,100,CHICAGO
70032738,3000025,-1,100,CHICAGO
70032738,3000026,-1,100,SKOKIE
70032738,3000028,-1,100,CHICAGO
70032738,3000031,-1,100,SKOKIE
70032738,3000034,-1,100,WILMETTE
70032738,3000037,-1,100,EVANSTON
70032738,3000038,-1,100,EVANSTON
70032738,3000039,-1,100,CHICAGO
70032739,10000,-1,1,CHICAGO
70032739,10002,1,2,CHICAGO
70032739,1000000,-1,97,WAUKEGAN
70032739,1000001,-1,97,WAUKEGAN
70032739,1000002,-1,97,WAUKEGAN
70032741,10000,-1,1,NAPERVILLE
70032741,10002,1,2,CHICAGO
70032741,20002,2,2,NAPERVILLE
70032741,30003,3,3,NAPERVILLE
70032741,40003,4,3,NAPERVILLE
70032741,1000001,-1,97,CHICAGO
70032741,1000002,-1,97,CHICAGO
70032741,1000003,-1,97,CHICAGO
70032741,1000005,-1,97,NAPERVILLE
70032741,1000006,-1,97,NAPERVILLE
70032748,10000,-1,1,CHICAGO
